occurrenceID	institutionCode	year	month	day	eventID	time_start_utc	time_start_utc_text	time_stop_utc	time_stop_utc_text	Sea State (BF)	Cloud cover (%)	Vessel speed (nm)	latitude_start_degree	latitude_start_decimal_minute	longitude_start_degree	longitude_start_decimal_minute	latitude_stop_degree	latitude_stop_decimal_minute	longitude_stop_degree	longitude_stop_decimal_minute	geodeticDatum	vernacularName	individualCount	verbatimIdentification	verbatimScientificName	identificationQualifier	scientificNameID	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	scientificName	taxonRank	identifiedBy	waterBody	higherGeographyID	basisOfRecord	recordedBy	recordedByID	eventRemarks	locality	verbatimLocality	remark	reportedWeather	identificationRemarks	occurrenceStatus	samplingProtocol	time_start	time_stop	eventTime	eventDate	decimalLatitude_start	decimalLongitude_start	decimalLatitude_end	decimalLongitude_end	footprintWKT	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters
457	ULB - EMC2	2024	2	7	T2 TOPP_4	21:00	21:00:00	21:30	21:30:00		20	8	54	56.5	67	5.4	54	57.4	66	59.1	EPSG:4326	Sooty Shearwater	3	Ardenna grisea	Ardenna grisea		urn:lsid:marinespecies.org:taxname:707542	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Ardenna	grisea	(Gmelin, 1789)	Ardenna grisea (Gmelin, 1789)	species	Henri Robert	Magellanic Area		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-07	-53.0583	-66.91	-53.0433	-65.015	LINESTRING (-66.9100 -53.0583, -65.0150 -53.0433)	-65.9625	-53.0508	63412
458	ULB - EMC2	2024	2	7	T2 TOPP_4	21:00	21:00:00	21:30	21:30:00		20	8	54	56.5	67	5.4	54	57.4	66	59.1	EPSG:4326	Chilean Skua	2	Stercorarius chilensis	Stercorarius chilensis		urn:lsid:marinespecies.org:taxname:567472	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius	chilensis	Bonaparte, 1857	Stercorarius chilensis Bonaparte, 1857	species	Henri Robert	Magellanic Area		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-07	-53.0583	-66.91	-53.0433	-65.015	LINESTRING (-66.9100 -53.0583, -65.0150 -53.0433)	-65.9625	-53.0508	63412
459	ULB - EMC2	2024	2	7	T2 TOPP_4	21:00	21:00:00	21:30	21:30:00		20	8	54	56.5	67	5.4	54	57.4	66	59.1	EPSG:4326	South American Tern	40	Sterna hirundinacea	Sterna hirundinacea		urn:lsid:marinespecies.org:taxname:225979	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	hirundinacea	Lesson, 1831	Sterna hirundinacea Lesson, 1831	species	Henri Robert	Magellanic Area		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-07	-53.0583	-66.91	-53.0433	-65.015	LINESTRING (-66.9100 -53.0583, -65.0150 -53.0433)	-65.9625	-53.0508	63412
460	ULB - EMC2	2024	2	7	T2 TOPP_4	21:00	21:00:00	21:30	21:30:00		20	8	54	56.5	67	5.4	54	57.4	66	59.1	EPSG:4326	Imperial Cormoran	510	Leucocarbo atriceps	Leucocarbo atriceps		urn:lsid:marinespecies.org:taxname:1603882	Animalia	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	atriceps	(King, 1828)	Leucocarbo atriceps (King, 1828)	species	Henri Robert	Magellanic Area		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-07	-53.0583	-66.91	-53.0433	-65.015	LINESTRING (-66.9100 -53.0583, -65.0150 -53.0433)	-65.9625	-53.0508	63412
461	ULB - EMC2	2024	2	7	T2 TOPP_4	21:00	21:00:00	21:30	21:30:00		20	8	54	56.5	67	5.4	54	57.4	66	59.1	EPSG:4326	Rock Shag	1	Leucocarbo magellanicus	Leucocarbo magellanicus		urn:lsid:marinespecies.org:taxname:1674784	Animalia	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	magellanicus	(Gmelin, 1789)	Leucocarbo magellanicus (Gmelin, 1789)	species	Henri Robert	Magellanic Area		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-07	-53.0583	-66.91	-53.0433	-65.015	LINESTRING (-66.9100 -53.0583, -65.0150 -53.0433)	-65.9625	-53.0508	63412
462	ULB - EMC2	2024	2	7	T2 TOPP_4	21:00	21:00:00	21:30	21:30:00		20	8	54	56.5	67	5.4	54	57.4	66	59.1	EPSG:4326	South American Sea Lion	75	Otaria flavescens	Otaria flavescens		urn:lsid:marinespecies.org:taxname:231425	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Shaw, 1800	Otaria flavescens Shaw, 1800	species	Henri Robert	Magellanic Area		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-07	-53.0583	-66.91	-53.0433	-65.015	LINESTRING (-66.9100 -53.0583, -65.0150 -53.0433)	-65.9625	-53.0508	63412
611	ULB - EMC2	2024	2	17	T2 TOPP_40	16:30	16:30:00	17:00	17:00:00		100	6	65	6.5	63	59.8	65	8.12	63	57.5	EPSG:4326	Wilson's Storm-petrel	2	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Lemaire Channel	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109791	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	16:30	17:00	16:30Z/17:00Z	2024-02-17	-64.8917	-62.0033	-64.8647	-62.0417	LINESTRING (-62.0033 -64.8917, -62.0417 -64.8647)	-62.0225	-64.8782	1755
612	ULB - EMC2	2024	2	17	T2 TOPP_40	16:30	16:30:00	17:00	17:00:00		100	6	65	6.5	63	59.8	65	8.12	63	57.5	EPSG:4326	Kelp Gull	1	Larus dominicanus	Larus dominicanus		urn:lsid:marinespecies.org:taxname:212624	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	dominicanus	Lichtenstein, 1823	Larus dominicanus Lichtenstein, 1823	species	Henri Robert	Lemaire Channel	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109791	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	16:30	17:00	16:30Z/17:00Z	2024-02-17	-64.8917	-62.0033	-64.8647	-62.0417	LINESTRING (-62.0033 -64.8917, -62.0417 -64.8647)	-62.0225	-64.8782	1755
613	ULB - EMC2	2024	2	17	T2 TOPP_40	16:30	16:30:00	17:00	17:00:00		100	6	65	6.5	63	59.8	65	8.12	63	57.5	EPSG:4326	Skua sp.	1	Stercorarius sp.	Stercorarius	sp.	urn:lsid:marinespecies.org:taxname:137051	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius		Brisson, 1760	Stercorarius Brisson, 1760	genus	Henri Robert	Lemaire Channel	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109791	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	16:30	17:00	16:30Z/17:00Z	2024-02-17	-64.8917	-62.0033	-64.8647	-62.0417	LINESTRING (-62.0033 -64.8917, -62.0417 -64.8647)	-62.0225	-64.8782	1755
614	ULB - EMC2	2024	2	17	T2 TOPP_40	16:30	16:30:00	17:00	17:00:00		100	6	65	6.5	63	59.8	65	8.12	63	57.5	EPSG:4326	Leopard Seal	1	Hydrurga leptonyx	Hydrurga leptonyx		urn:lsid:marinespecies.org:taxname:231417	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Hydrurga	leptonyx	(Blainville, 1820)	Hydrurga leptonyx (Blainville, 1820)	species	Henri Robert	Lemaire Channel	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109791	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	16:30	17:00	16:30Z/17:00Z	2024-02-17	-64.8917	-62.0033	-64.8647	-62.0417	LINESTRING (-62.0033 -64.8917, -62.0417 -64.8647)	-62.0225	-64.8782	1755
615	ULB - EMC2	2024	2	22	T2 TOPP_41	11:30	11:30:00	12:00	12:00:00		100	7.7	64	47.35	62	49.11	64	45.47	62	41.44	EPSG:4326	Wilson's Storm-petrel	5	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	11:30	12:00	11:30Z/12:00Z	2024-02-22	-63.2108	-61.1815	-63.2422	-61.3093	LINESTRING (-61.1815 -63.2108, -61.3093 -63.2422)	-61.2454	-63.2265	3650
616	ULB - EMC2	2024	2	22	T2 TOPP_41	11:30	11:30:00	12:00	12:00:00		100	7.7	64	47.35	62	49.11	64	45.47	62	41.44	EPSG:4326	Antarctic Tern	3	Sterna vittata	Sterna vittata		urn:lsid:marinespecies.org:taxname:225766	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	vittata	Gmelin, 1789	Sterna vittata Gmelin, 1789	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	11:30	12:00	11:30Z/12:00Z	2024-02-22	-63.2108	-61.1815	-63.2422	-61.3093	LINESTRING (-61.1815 -63.2108, -61.3093 -63.2422)	-61.2454	-63.2265	3650
617	ULB - EMC2	2024	2	22	T2 TOPP_41	11:30	11:30:00	12:00	12:00:00		100	7.7	64	47.35	62	49.11	64	45.47	62	41.44	EPSG:4326	Skua sp.	1	Stercorarius sp.	Stercorarius	sp.	urn:lsid:marinespecies.org:taxname:137051	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius		Brisson, 1760	Stercorarius Brisson, 1760	genus	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	11:30	12:00	11:30Z/12:00Z	2024-02-22	-63.2108	-61.1815	-63.2422	-61.3093	LINESTRING (-61.1815 -63.2108, -61.3093 -63.2422)	-61.2454	-63.2265	3650
618	ULB - EMC2	2024	2	22	T2 TOPP_41	11:30	11:30:00	12:00	12:00:00		100	7.7	64	47.35	62	49.11	64	45.47	62	41.44	EPSG:4326	Gentoo Penguin	1000	Pygoscelis papua	Pygoscelis papua		urn:lsid:marinespecies.org:taxname:225777	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	papua	(Forster, 1781)	Pygoscelis papua (Forster, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	11:30	12:00	11:30Z/12:00Z	2024-02-22	-63.2108	-61.1815	-63.2422	-61.3093	LINESTRING (-61.1815 -63.2108, -61.3093 -63.2422)	-61.2454	-63.2265	3650
619	ULB - EMC2	2024	2	22	T2 TOPP_41	11:30	11:30:00	12:00	12:00:00		100	7.7	64	47.35	62	49.11	64	45.47	62	41.44	EPSG:4326	Humpback Whale	5	Megaptera novaeangliae	Megaptera novaeangliae		urn:lsid:marinespecies.org:taxname:137092	Animalia	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Megaptera	novaeangliae	(Borowski, 1781)	Megaptera novaeangliae (Borowski, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	11:30	12:00	11:30Z/12:00Z	2024-02-22	-63.2108	-61.1815	-63.2422	-61.3093	LINESTRING (-61.1815 -63.2108, -61.3093 -63.2422)	-61.2454	-63.2265	3650
620	ULB - EMC2	2024	2	22	T2 TOPP_42	12:00	12:00:00	12:30	12:30:00		100	7.8	64	45.47	62	41.44	64	42.28	62	37.55	EPSG:4326	Wilson's Storm-petrel	3	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:00	12:30	12:00Z/12:30Z	2024-02-22	-63.2422	-61.3093	-63.2953	-61.3742	LINESTRING (-61.3093 -63.2422, -61.3742 -63.2953)	-61.3418	-63.2687	3373
621	ULB - EMC2	2024	2	22	T2 TOPP_42	12:00	12:00:00	12:30	12:30:00		100	7.8	64	45.47	62	41.44	64	42.28	62	37.55	EPSG:4326	Skua sp.	2	Stercorarius sp.	Stercorarius	sp.	urn:lsid:marinespecies.org:taxname:137051	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius		Brisson, 1760	Stercorarius Brisson, 1760	genus	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:00	12:30	12:00Z/12:30Z	2024-02-22	-63.2422	-61.3093	-63.2953	-61.3742	LINESTRING (-61.3093 -63.2422, -61.3742 -63.2953)	-61.3418	-63.2687	3373
622	ULB - EMC2	2024	2	22	T2 TOPP_42	12:00	12:00:00	12:30	12:30:00		100	7.8	64	45.47	62	41.44	64	42.28	62	37.55	EPSG:4326	Gentoo Penguin	300	Pygoscelis papua	Pygoscelis papua		urn:lsid:marinespecies.org:taxname:225777	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	papua	(Forster, 1781)	Pygoscelis papua (Forster, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:00	12:30	12:00Z/12:30Z	2024-02-22	-63.2422	-61.3093	-63.2953	-61.3742	LINESTRING (-61.3093 -63.2422, -61.3742 -63.2953)	-61.3418	-63.2687	3373
623	ULB - EMC2	2024	2	22	T2 TOPP_42	12:00	12:00:00	12:30	12:30:00		100	7.8	64	45.47	62	41.44	64	42.28	62	37.55	EPSG:4326	Crab-eater seal	1	Lobodon carcinophagus	Lobodon carcinophagus		urn:lsid:marinespecies.org:taxname:344008	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Lobodon	carcinophagus	(Hombron & Jacquinot, 1842)	Lobodon carcinophagus (Hombron & Jacquinot, 1842)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:00	12:30	12:00Z/12:30Z	2024-02-22	-63.2422	-61.3093	-63.2953	-61.3742	LINESTRING (-61.3093 -63.2422, -61.3742 -63.2953)	-61.3418	-63.2687	3373
624	ULB - EMC2	2024	2	22	T2 TOPP_43	12:30	12:30:00	13:00	13:00:00		100	7.8	64	42.28	62	37.55	64	40.45	62	37.17	EPSG:4326	Wilson's Storm-petrel	2	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:30	13:00	12:30Z/13:00Z	2024-02-22	-63.2953	-61.3742	-63.3258	-61.3805	LINESTRING (-61.3742 -63.2953, -61.3805 -63.3258)	-61.3773	-63.3105	1704
625	ULB - EMC2	2024	2	22	T2 TOPP_43	12:30	12:30:00	13:00	13:00:00		100	7.8	64	42.28	62	37.55	64	40.45	62	37.17	EPSG:4326	Antarctic Tern	2	Sterna vittata	Sterna vittata		urn:lsid:marinespecies.org:taxname:225766	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	vittata	Gmelin, 1789	Sterna vittata Gmelin, 1789	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:30	13:00	12:30Z/13:00Z	2024-02-22	-63.2953	-61.3742	-63.3258	-61.3805	LINESTRING (-61.3742 -63.2953, -61.3805 -63.3258)	-61.3773	-63.3105	1704
626	ULB - EMC2	2024	2	22	T2 TOPP_43	12:30	12:30:00	13:00	13:00:00		100	7.8	64	42.28	62	37.55	64	40.45	62	37.17	EPSG:4326	Gentoo Penguin	3000	Pygoscelis papua	Pygoscelis papua		urn:lsid:marinespecies.org:taxname:225777	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	papua	(Forster, 1781)	Pygoscelis papua (Forster, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:30	13:00	12:30Z/13:00Z	2024-02-22	-63.2953	-61.3742	-63.3258	-61.3805	LINESTRING (-61.3742 -63.2953, -61.3805 -63.3258)	-61.3773	-63.3105	1704
627	ULB - EMC2	2024	2	22	T2 TOPP_43	12:30	12:30:00	13:00	13:00:00		100	7.8	64	42.28	62	37.55	64	40.45	62	37.17	EPSG:4326	Humpback Whale	4	Megaptera novaeangliae	Megaptera novaeangliae		urn:lsid:marinespecies.org:taxname:137092	Animalia	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Megaptera	novaeangliae	(Borowski, 1781)	Megaptera novaeangliae (Borowski, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Gerlache Strait	Gerlache Strait	Gerlache Strait			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	12:30	13:00	12:30Z/13:00Z	2024-02-22	-63.2953	-61.3742	-63.3258	-61.3805	LINESTRING (-61.3742 -63.2953, -61.3805 -63.3258)	-61.3773	-63.3105	1704
628	ULB - EMC2	2024	2	22	T2 TOPP_44	15:00	15:00:00	15:30	15:30:00		100	7	64	34.83	62	19.77	64	36.44	62	12	EPSG:4326	Wilson's Storm-petrel	5	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Foyn Harbour	Foyn Harbour	Foyn Harbour			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	15:00	15:30	15:00Z/15:30Z	2024-02-22	-63.4195	-61.6705	-63.3927	-61.8	LINESTRING (-61.6705 -63.4195, -61.8000 -63.3927)	-61.7353	-63.4061	3555
629	ULB - EMC2	2024	2	22	T2 TOPP_44	15:00	15:00:00	15:30	15:30:00		100	7	64	34.83	62	19.77	64	36.44	62	12	EPSG:4326	Gentoo Penguin	3	Pygoscelis papua	Pygoscelis papua		urn:lsid:marinespecies.org:taxname:225777	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	papua	(Forster, 1781)	Pygoscelis papua (Forster, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Foyn Harbour	Foyn Harbour	Foyn Harbour			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	15:00	15:30	15:00Z/15:30Z	2024-02-22	-63.4195	-61.6705	-63.3927	-61.8	LINESTRING (-61.6705 -63.4195, -61.8000 -63.3927)	-61.7353	-63.4061	3555
630	ULB - EMC2	2024	2	22	T2 TOPP_44	15:00	15:00:00	15:30	15:30:00		100	7	64	34.83	62	19.77	64	36.44	62	12	EPSG:4326	Humpback Whale	5	Megaptera novaeangliae	Megaptera novaeangliae		urn:lsid:marinespecies.org:taxname:137092	Animalia	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Megaptera	novaeangliae	(Borowski, 1781)	Megaptera novaeangliae (Borowski, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Foyn Harbour	Foyn Harbour	Foyn Harbour			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	15:00	15:30	15:00Z/15:30Z	2024-02-22	-63.4195	-61.6705	-63.3927	-61.8	LINESTRING (-61.6705 -63.4195, -61.8000 -63.3927)	-61.7353	-63.4061	3555
631	ULB - EMC2	2024	2	22	T2 TOPP_45	15:30	15:30:00	16:00	16:00:00		100	7.7	64	36.44	62	12	64	36.8	62	3.7	EPSG:4326	Wilson's Storm-petrel	2	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Foyn Harbour	Foyn Harbour	Foyn Harbour			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	15:30	16:00	15:30Z/16:00Z	2024-02-22	-63.3927	-61.8	-63.3867	-61.9383	LINESTRING (-61.8000 -63.3927, -61.9383 -63.3867)	-61.8691	-63.3897	3464
632	ULB - EMC2	2024	2	22	T2 TOPP_45	15:30	15:30:00	16:00	16:00:00		100	7.7	64	36.44	62	12	64	36.8	62	3.7	EPSG:4326	Skua sp.	3	Stercorarius sp.	Stercorarius	sp.	urn:lsid:marinespecies.org:taxname:137051	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius		Brisson, 1760	Stercorarius Brisson, 1760	genus	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Foyn Harbour	Foyn Harbour	Foyn Harbour			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	15:30	16:00	15:30Z/16:00Z	2024-02-22	-63.3927	-61.8	-63.3867	-61.9383	LINESTRING (-61.8000 -63.3927, -61.9383 -63.3867)	-61.8691	-63.3897	3464
633	ULB - EMC2	2024	2	22	T2 TOPP_45	15:30	15:30:00	16:00	16:00:00		100	7.7	64	36.44	62	12	64	36.8	62	3.7	EPSG:4326	Gentoo Penguin	4	Pygoscelis papua	Pygoscelis papua		urn:lsid:marinespecies.org:taxname:225777	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	papua	(Forster, 1781)	Pygoscelis papua (Forster, 1781)	species	Henri Robert	Gerlache Strait	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=104917	HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623		Foyn Harbour	Foyn Harbour	Foyn Harbour			present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	15:30	16:00	15:30Z/16:00Z	2024-02-22	-63.3927	-61.8	-63.3867	-61.9383	LINESTRING (-61.8000 -63.3927, -61.9383 -63.3867)	-61.8691	-63.3897	3464
